"ID","text"
"Travel00279","👍👍✈️✈️💗 When are you guys going to start flying to Paris? @VirginAmerica: @LizaUtter You're welcome.”"
"Travel00280","@VirginAmerica what is your policy on flying after surgery?  I am still waiting for answer so I can tell me doctor."
"Travel00281","@VirginAmerica already contacted Central Baggage &amp; sent DM. @RenttheRunway is charging me for the dress that was in the lost suitcase #help"
"Travel00282","@VirginAmerica Thank you!!"
"Travel00283","@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes."
"Travel00284","@VirginAmerica I think i left something on the plane yesterday. who do i call...ah!"
"Travel00285","@VirginAmerica I need you to follow back in order to DM."
"Travel00286","@VirginAmerica Need to start flying to @KCIAirport .  😊😀😃😄"
"Travel00287","@VirginAmerica they told to check with the airline regulation first so that is why I contacted you."
"Travel00288","@VirginAmerica @VirginAtlantic I have just checked in flight to SFO from LAX &amp; been told as Atlantic Flying Club Gold I get no benefits?!"
"Travel00289","@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!"
"Travel00290","@VirginAmerica soooo are you guys going to leave the seatbelt light on all flight? You can barely call this turbulence :-)"
"Travel00291","@VirginAmerica what is your policy on flying after surgery?"
"Travel00292","@VirginAmerica posts second consecutive full-year net profit - @ATWOnline http://t.co/tvB5zbzVhg"
"Travel00293","@VirginAmerica Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!"
"Travel00294","@VirginAmerica would love to do more for virgin just like I do for @GoPro"
"Travel00295","@VirginAmerica Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I"
"Travel00296","@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application."
"Travel00297","@VirginAmerica achieves a second year of profitability despite revenue pressure ... - @CAPA_Aviation http://t.co/zSuZTNAIJq"
"Travel00298","@VirginAmerica gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ"
"Travel00299","@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS"
"Travel00300","@VirginAmerica weather delays &gt; next few weeks ;) #JFK #BOS #DCA"
"Travel00301","@VirginAmerica @madbee95 check the website before you go to the airport!"
"Travel00302","@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr"
"Travel00303","@VirginAmerica pilot says we expect a choppy landing in NYC due to some gusty winds w/a temperature of about 5 degrees &amp; w/the windchill -8"
"Travel00304","@VirginAmerica loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again. #sorrynotsorry"
"Travel00305","@VirginAmerica lost my luggage 4 days ago on flight VX 112 from LAX to IAD &amp; I'm calling every day, no response.Please give me back my stuff"
"Travel00306","@VirginAmerica The Flight Booking Problems section of your website seems to be broken on Chrome. Might wanna look into that."
"Travel00307","@VirginAmerica Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!"
"Travel00308","@VirginAmerica I mean. Probably inappropriate while on board.. But, it's on!"
"Travel00309","@VirginAmerica happy to spend the day together. Let's do this!"
"Travel00310","@VirginAmerica is saving my sanity right now: http://t.co/ELtBOLjUl9"
"Travel00311","@VirginAmerica missed my flight. How does standby work?"
"Travel00312",".@VirginAmerica They were very understanding and helped me out.  Thx! #Comps"
"Travel00313","@VirginAmerica brought it all the way across the country today I see http://t.co/TKaUyGcPmS"
"Travel00314","@VirginAmerica thank you! I absolutely will 😎"
"Travel00315","@virginamerica Looks like a broken link for your assets https://t.co/OArDjjGrrD"
"Travel00316","@VirginAmerica are you ready!? Let's say it together.. 'Noooo turbulence today!' 😘"
"Travel00317","@virginamerica the manage itinerary section of your website seems to be broken for me https://t.co/2pUJvCElNg"
"Travel00318","@VirginAmerica can't check in, your site looks like this every time it loads http://t.co/kAcY2AwDbW"
"Travel00319","@VirginAmerica can u help this 👸 @FreyaBevan_Fund needs urgent treatment in🇺🇸2y old battling cancer could u help with flights 💗#freyasfund"
"Travel00320","@virginamerica may start service to Hawaii from #SanFrancisco this year http://t.co/yPo7nYpRZl #biztravel"
"Travel00321","@virginAmerica Other carriers are less than half price for a round trip fare. I am stunned. http://t.co/UKdjjijroW"
"Travel00322","@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?"
"Travel00323","@VirginAmerica add DTW and I'm sold!"
"Travel00324","@VirginAmerica How about some free drinks on the flight back for the free promo?"
"Travel00325","@VirginAmerica @SSal thanks!"
"Travel00326","@VirginAmerica momma I made it! 😁😁😁"
"Travel00327","@VirginAmerica please contact me about portfolio left on flight VX 27 from JFK to SFO tonite seat 7AM. Need it returned. Call 914-329-0185."
"Travel00328","@VirginAmerica help. I was On  Flight  27 from JKF tonight. seat 7C left portfolio. Need it back!!"
"Travel00329","@VirginAmerica @shrinerack Seattle bound. Wifey got me the duffle for vday. She's a keeper!!! Holla!!! http://t.co/JlOIbLnair"
"Travel00330","@VirginAmerica my luggage is gone. I've filed my paperwork, promised a call/email. Still no resolution or response from central luggage."
"Travel00331","@VirginAmerica Debbie Baldwin gave a #rockstar performance of the safety demo this evening on VX919 #LAS2SFO #BestCrew #SheRocks"
"Travel00332","@VirginAmerica Thanks!"
"Travel00333","@VirginAmerica thanks for taking care of @SuuperG on her flight!! #rockstars #travel"
"Travel00334","@VirginAmerica Thanks for the lovely soft views! #travel #SAN to #SFO http://t.co/CnctL7G1ef"
"Travel00335","@VirginAmerica I requested a mileage challenge for status several weeks ago online but haven't heard back. How do I get help with this?"
"Travel00336","@VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)"
"Travel00337","@VirginAmerica Many Thanks for the Follow.
#ourprincess #freyasfund #USA #Bandie 
Looking for Any Help😍
💗🇬🇧💗🇺🇸💗
🎀🌏🎀 http://t.co/UJfS9Zi6kd"
"Travel00338","@VirginAmerica Nice, Lofty View @flyLAXairport. #SilverStatus http://t.co/F4Tp0dAwbd"
"Travel00339","@VirginAmerica Applied for Status Match on Feb 1. Got confirmation email same day. Still no news though. You guys have dropped ball Late Flightly 😥"
"Travel00340","@VirginAmerica is my new go to airline"
"Travel00341","@VirginAmerica @VirginAtlantic @GMA @AmericanAir 
Can You Help #ourprincess in need of some help in #USA 
🎀🇬🇧🎀🇺🇸🎀 http://t.co/778AzTDaer"
"Travel00342","@VirginAmerica I adore you, and am so looking forward to my flight to Austin in two weeks."
"Travel00343","@VirginAmerica I was so glad it was mentioned. I took my first virgin flight a few years back and it was a transformative experience."
"Travel00344","@VirginAmerica Flight Booking Problems flight to uphold my status match.  Do taxes on ticket count as earned status points?  #statusmatch #virginamerica"
"Travel00345","@VirginAmerica trying to check-in...but looks like your site is down?"
"Travel00346","@VirginAmerica spending my birthday night with you, DAL-DCA. Get me home!"
"Travel00347","@VirginAmerica Sent a couple messages to the email you provided but to no avail. Will try again next year. Cheers."
"Travel00348","@VirginAmerica first time flying Virgin, went to #SanFrancisco .Thanks for the smooth ride. Easily my new fav airline!"
"Travel00349","@VirginAmerica seriously, though. will there not be direct flights from SFO-FLL in may???"
"Travel00350","@VirginAmerica It's fine. Already done with my purchase. But you should try it. Just go most of the way through then go back 3"
"Travel00351","@virginamerica not really the experience I was hoping 4, I ws forced 2 check in a small carry on, w/ nothing but empty cabin space on board"
"Travel00352","@VirginAmerica
wjere is our luggage #so slow at lax"
"Travel00353","@VirginAmerica to jump into the #Dallas #Austin market http://t.co/SzR0pioA21"
"Travel00354","@VirginAmerica I spoke with a representative that offered no solution, I am a loyal customer who flies on @VirginAtlantic as well"
"Travel00355","@VirginAmerica I am deeply disappointed that your birthday promo was not applied to a trip I booked mere days before I received the email"
"Travel00356","@VirginAmerica what happened to direct flights from SFO-FLL? Looking in May, only see connecting #help #dontdothistome"
"Travel00357","@virginamerica.. Can you help? Left my blazer in. Kooples jacket bag at 3rd row second seat from right gate 36 T3 lax.. Flight to sfo"
"Travel00358","@VirginAmerica partners with @Visa Checkout as mobile payment method to help boost mobile conversion rates #etailwest #payments #visa"
"Travel00359","@VirginAmerica just promoting the product is all, had a problem with southwest and recommend noneother than the best! http://t.co/tFaNXBh1Cf"
"Travel00360","@VirginAmerica love you guys, but pls get some direct routes LAS to AUS!"
"Travel00361","@VirginAmerica i would like help with some flights please."
"Travel00362","Bruh “@VirginAmerica: @giannilee Turn down for what. #VXSafetyDance”"
"Travel00363","@VirginAmerica of course! I work for @VirginAtlantic and I'm obsessed with the entire Virgin family!!"
"Travel00364","@VirginAmerica ok! first time flying with you tonight :)"
"Travel00365","@virginamerica Digging the swanky pink mood lighting during the flight from NYC to SFO.  Just needs a cabaret singer.  Think about it!"
"Travel00366","@VirginAmerica Done, but I need the receipt ASAP. Could you please help? #150219-000114"
"Travel00367","@VirginAmerica I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn"
"Travel00368","@VirginAmerica on VX399 from JFK to LA - dirty plane - not up to your standards."
"Travel00369","@VirginAmerica on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline."
"Travel00370","@VirginAmerica got it squared away. Someone picked up as soon as I tweeted. Should have tweeted sooner. 😉"
"Travel00371","@VirginAmerica your Avis rental continue button doesn't work on your website to book car. Tried 4 times on phone.  This sucks!"
"Travel00372","@VirginAmerica delayed to10.30!!"
"Travel00373","@VirginAmerica currently in minute 10 of being on hold with cust. service. Do I need to do anything to add a lap child to my reservation?"
"Travel00374","@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race 
http://t.co/SfjDuahx9Z by @skift"
"Travel00375","“@VirginAmerica: @KarinSLee Of course. Have fun celebrating!” Thanks! Happy Chinese New Year!"
"Travel00376","@VirginAmerica  Flight Booking Problems last second flight for next week from SFO- to SAN any chance you want to gift me a promo code since I love you guys"
"Travel00377","@VirginAmerica Comenity Bank is a joke!  Please change.  Nothing but constant problems with this bank"
"Travel00378","@VirginAmerica I just did, how can I DM? Do u have to also add me?"
"Travel00379","@VirginAmerica For my Grandma Ella's 80th, she would &lt;3 a bday greeting from your flight crew! She was a stewardess for Eastern Airlines."
"Travel00380","@VirginAmerica Just bought tix for ATX - Dallas route - thanks for adding that! Love yr airline &amp; yr website is BEST transactional site EVER"
"Travel00381","@VirginAmerica Anytime, sugafly."
